Days,Hours,latitude,longitude
12,12,45.08583,7.69694
12,12,45.05482,7.65741
12,12,45.18843,7.6435
12,12,45.01969,7.66514
12,12,45.10588,7.65075
12,12,45.02614,7.63816
12,12,45.10538,7.66578
12,12,45.03428,7.64068
12,12,45.05306,7.6912
12,12,45.07427,7.66987
12,12,45.07592,7.67249
12,12,45.07749,7.66554
12,12,45.02383,7.63735
12,12,45.11053,7.64947
12,12,45.06908,7.67404
12,12,45.04658,7.67034
12,12,45.05701,7.66044
12,12,45.07385,7.64844
12,12,45.10534,7.66548
12,12,45.06594,7.6569
12,12,45.07042,7.63661
12,12,45.06546,7.69015
12,12,45.04766,7.6781
12,12,45.0731,7.67715
12,12,45.06925,7.67806
12,12,45.03246,7.64797
12,12,45.10054,7.66431
12,12,45.06994,7.63464
12,12,45.06045,7.67954
12,12,45.07668,7.68205
12,12,45.08697,7.69207
12,12,45.06668,7.68136
12,12,45.09267,7.69656
12,12,45.0545,7.61241
12,12,45.03353,7.65505
12,12,45.06194,7.70501
12,12,45.05568,7.65763
12,12,45.07933,7.63786
12,12,45.05828,7.65396
12,12,45.06458,7.63841
12,12,45.06883,7.64138
12,12,45.07265,7.71866
12,12,45.05871,7.63828
12,12,45.08715,7.69191
12,12,45.06386,7.68572
12,12,45.05756,7.64483
12,12,45.02034,7.66611
12,12,45.1032,7.63798
12,12,45.08468,7.65901
12,12,45.06914,7.69396
12,12,45.06913,7.7015
12,12,45.06935,7.63778
12,12,45.07327,7.72223
12,12,45.05873,7.67875
12,12,45.03327,7.66758
12,12,45.07557,7.6746
12,12,45.0553,7.68245
12,12,45.07819,7.64365
12,12,45.0655,7.68659
12,12,45.03338,7.66765
12,12,45.02752,7.64003
12,12,45.02407,7.65584
12,12,45.06992,7.68733
12,12,45.06906,7.67769
12,12,45.1111,7.65555
12,12,45.09106,7.68415
12,12,45.07407,7.6688
12,12,45.08238,7.65765
12,12,45.06838,7.70064
12,12,45.04772,7.67134
12,12,45.0304,7.67822
12,12,45.07923,7.68368
12,12,45.04624,7.63789
12,12,45.03599,7.65274
12,12,45.01365,7.62323
12,12,45.07225,7.67846
12,12,45.09858,7.66592
12,12,45.06936,7.67236
12,12,45.06169,7.6625
12,12,45.04767,7.68164
12,12,45.07163,7.6695
12,12,45.05231,7.65963
12,12,45.06559,7.65665
12,12,45.07552,7.63583
12,12,45.05957,7.67262
12,12,45.06899,7.72313
12,12,45.05427,7.67916
12,12,45.07085,7.64809
12,12,45.07387,7.69026
12,12,45.06975,7.69426
12,12,45.07305,7.69411
12,12,45.07562,7.64273
12,12,45.06369,7.62359
12,12,45.0676,7.69125
12,12,45.09306,7.67421
12,12,45.05014,7.63989
12,12,45.05576,7.68189
12,12,45.07883,7.69028
12,12,45.05073,7.62906
12,12,45.0782,7.69916
12,12,45.04901,7.67179
12,12,45.06498,7.67628
12,12,45.05902,7.66812
12,12,45.05931,7.64758
12,12,45.05423,7.66723
12,12,45.0998,7.65142
12,12,45.07594,7.7263
12,12,45.05204,7.65383
12,12,45.07106,7.6339
12,12,45.06708,7.6615
12,12,45.06138,7.65757
12,12,45.01526,7.62055
12,12,45.06191,7.67426
12,12,45.04893,7.67652
12,12,45.01792,7.62226
12,12,45.09292,7.67857
12,12,45.06875,7.68927
12,12,45.03341,7.66769
12,12,45.11124,7.6469
12,12,45.07029,7.6876
12,12,45.09576,7.67897
12,12,45.07878,7.63728
12,12,45.06866,7.67731
12,12,45.05912,7.67198
12,12,45.02774,7.63836
12,12,45.06739,7.67117
12,12,45.06704,7.67668
12,12,45.06587,7.68572
12,12,45.08913,7.68878
12,12,45.06554,7.64787
12,12,45.06824,7.69854
12,12,45.07995,7.69721
12,12,45.05568,7.65763
12,12,45.07352,7.68179
12,12,45.05344,7.64172
12,12,45.10435,7.66454
12,12,45.04507,7.64363
12,12,45.06729,7.69676
12,12,45.02153,7.65662
12,12,45.09923,7.67277
12,12,45.05568,7.65763
12,12,45.07216,7.70871
12,12,45.06856,7.62334
12,12,45.18843,7.6435
12,12,45.08004,7.67053
12,12,45.05861,7.65973
12,12,45.10588,7.65075
12,12,45.06094,7.66209
12,12,45.0659,7.64608
12,12,45.04463,7.62476
12,12,45.0327,7.64116
12,12,45.06318,7.66449
12,12,45.06403,7.67149
12,12,45.05141,7.66122
12,12,45.04974,7.63126
12,12,45.01727,7.6575
12,12,45.03599,7.64475
12,12,45.06932,7.66385
12,13,45.06127,7.64026
12,13,45.06133,7.70169
12,13,45.05391,7.6661
12,13,45.07571,7.70818
12,13,45.053,7.65025
12,13,45.07222,7.67331
12,13,45.04602,7.67028
12,13,45.09028,7.67402
12,13,45.01578,7.62158
12,13,45.06188,7.67949
12,13,45.06591,7.65512
12,13,45.06415,7.63793
12,13,45.06839,7.66927
12,13,45.08795,7.65768
12,13,45.0721,7.69207
12,13,45.06675,7.61711
12,13,45.0672,7.66453
12,13,45.07667,7.68205
12,13,45.08198,7.69574
12,13,45.06145,7.66828
12,13,45.04889,7.66534
12,13,45.06779,7.69672
12,13,45.0694,7.64126
12,13,45.03198,7.65413
12,13,45.07464,7.61689
12,13,45.08713,7.69167
12,13,45.05924,7.66633
12,13,45.08298,7.69175
12,13,45.04926,7.66733
12,13,45.05361,7.66833
12,13,45.06791,7.67789
12,13,45.04981,7.63153
12,13,45.09738,7.70277
12,13,45.07031,7.67081
12,13,45.06278,7.6768
12,13,45.07104,7.69299
12,13,45.06737,7.69954
12,13,45.06979,7.71311
12,13,45.09273,7.67773
12,13,45.06875,7.68175
12,13,45.05599,7.66761
12,13,45.0688,7.69965
12,13,45.02107,7.61365
12,13,45.06805,7.65391
12,13,45.06078,7.69979
12,13,45.1054,7.66637
12,13,45.0582,7.68682
12,13,45.06901,7.67572
12,13,45.06408,7.65132
12,13,45.09837,7.68288
12,13,45.06591,7.65697
12,13,45.08317,7.66181
12,13,45.06251,7.70273
12,13,45.06173,7.63972
12,13,45.07555,7.70259
12,13,45.06923,7.61972
12,13,45.09171,7.68293
12,13,45.06766,7.68485
12,13,45.07052,7.65343
12,13,45.06791,7.67789
12,13,45.05231,7.65963
12,13,45.07367,7.72442
12,13,45.10071,7.67239
12,13,45.06162,7.693
12,13,45.06905,7.67139
12,13,45.06597,7.65532
12,13,45.05204,7.65383
12,13,45.06198,7.69961
12,13,45.05396,7.68238
12,13,45.06554,7.69843
12,13,45.05241,7.65891
12,13,45.06565,7.65669
12,13,45.0668,7.67109
12,13,45.06254,7.69044
12,13,45.09146,7.65551
12,13,45.04678,7.64192
12,13,45.05625,7.65885
12,13,45.06419,7.69072
12,13,45.07551,7.65778
12,13,45.07819,7.64365
12,13,45.02779,7.64864
12,13,45.06175,7.69126
12,13,45.06549,7.66294
12,13,45.03679,7.64117
12,13,45.06776,7.67664
12,13,45.06993,7.67556
12,13,45.10588,7.65075
12,13,45.06317,7.70201
12,13,45.07727,7.67826
12,13,45.0698,7.6345
12,13,45.07359,7.67114
12,13,45.08645,7.68139
12,13,45.06262,7.68798
12,13,45.07936,7.66184
12,13,45.0572,7.69376
12,13,45.06839,7.66927
12,13,45.06611,7.67645
12,13,45.07369,7.67579
12,13,45.08484,7.70101
12,13,45.06736,7.62723
12,13,45.07488,7.67192
12,13,45.10086,7.65655
12,13,45.08282,7.63648
12,13,45.07128,7.66335
12,13,45.06679,7.6633
12,13,45.05969,7.68686
12,13,45.05814,7.68984
12,13,45.06221,7.69977
12,13,45.07131,7.69284
12,13,45.09554,7.7014
12,13,45.05474,7.67613
12,13,45.07513,7.67043
12,13,45.0393,7.6275
12,13,45.10588,7.65075
12,13,45.08369,7.64893
12,13,45.08779,7.65757
12,13,45.06594,7.6569
12,13,45.0746,7.6519
12,13,45.06335,7.69235
12,13,45.02752,7.64003
12,13,45.07249,7.60921
12,13,45.05517,7.651
12,13,45.18843,7.6435
12,13,45.04643,7.6741
12,13,45.07076,7.69512
12,13,45.06714,7.69686
12,13,45.09264,7.70036
12,13,45.06672,7.72246
12,13,45.05492,7.68423
12,13,45.05739,7.667
12,13,45.05891,7.64165
12,13,45.06198,7.69961
12,13,45.09947,7.69743
12,13,45.06088,7.66192
12,13,45.05351,7.67686
12,13,45.09389,7.68283
12,13,45.0545,7.67778
12,13,45.02331,7.63612
12,13,45.07047,7.6735
12,13,45.08377,7.61812
12,13,45.0175,7.66503
12,13,45.06432,7.67856
12,13,45.10485,7.66664
12,14,45.08524,7.66611
12,14,45.0503,7.66914
12,14,45.06888,7.68783
12,14,45.06706,7.67713
12,14,45.08317,7.64278
12,14,45.06411,7.69431
12,14,45.03568,7.68021
12,14,45.05913,7.64213
12,14,45.0976,7.66234
12,14,45.06884,7.67755
12,14,45.06296,7.70608
12,14,45.08317,7.64278
12,14,45.03325,7.63872
12,14,45.09876,7.66537
12,14,45.06985,7.67009
12,14,45.06965,7.69232
12,14,45.03345,7.65315
12,14,45.07681,7.61996
12,14,45.0685,7.67736
12,14,45.09116,7.68697
12,14,45.07486,7.67404
12,14,45.06469,7.66155
12,14,45.08614,7.67601
12,14,45.0801,7.66061
12,14,45.0874,7.68832
12,14,45.06628,7.68739
12,14,45.05728,7.66697
12,14,45.05082,7.66789
12,14,45.10397,7.70108
12,14,45.04269,7.67732
12,14,45.07499,7.65015
12,14,45.10501,7.70266
12,14,45.10741,7.63913
12,14,45.06463,7.66289
12,14,45.0545,7.61241
12,14,45.06763,7.7
12,14,45.06958,7.63463
12,14,45.06421,7.7047
12,14,45.07218,7.69688
12,14,45.06931,7.65267
12,14,45.06494,7.67393
12,14,45.0545,7.61241
12,14,45.06841,7.64558
12,14,45.06143,7.69102
12,14,45.10317,7.63831
12,14,45.06451,7.66823
12,14,45.10285,7.6977
12,14,45.0361,7.65418
12,14,45.0778,7.69627
12,14,45.02566,7.64581
12,14,45.06153,7.67916
12,14,45.05832,7.64305
12,14,45.05487,7.66256
12,14,45.06672,7.72246
12,14,45.08317,7.66184
12,14,45.07268,7.62573
12,14,45.09075,7.68421
12,14,45.06877,7.68719
12,14,45.07627,7.66703
12,14,45.10588,7.65075
12,14,45.07545,7.65784
12,14,45.07811,7.66971
12,14,45.06821,7.68881
12,14,45.08119,7.63459
12,14,45.0699,7.67284
12,14,45.05082,7.66789
12,14,45.05525,7.69405
12,14,45.06401,7.65155
12,14,45.03421,7.66954
12,14,45.08567,7.68671
12,14,45.01557,7.62249
12,14,45.05686,7.66341
12,14,45.10493,7.70289
12,14,45.07607,7.66682
12,14,45.08988,7.65971
12,14,45.06911,7.67579
12,14,45.07015,7.6961
12,14,45.07684,7.66104
12,14,45.05281,7.66026
12,14,45.0592,7.67453
12,14,45.07245,7.72456
12,14,45.06543,7.69018
12,14,45.0679,7.71252
12,14,45.06971,7.66996
12,14,45.06452,7.64484
12,14,45.08535,7.67909
12,14,45.06591,7.65512
12,14,45.06133,7.70016
12,14,45.06935,7.69707
12,14,45.09887,7.65861
12,14,45.06626,7.69517
12,14,45.05891,7.64165
12,14,45.07069,7.67698
12,14,45.06904,7.67143
12,14,45.08916,7.65684
12,14,45.09248,7.70899
12,14,45.07154,7.70661
12,14,45.09748,7.67237
12,14,45.06207,7.70668
12,14,45.0545,7.61241
12,14,45.09371,7.66256
12,14,45.07561,7.65755
12,14,45.06488,7.6852
12,14,45.0925,7.71496
12,14,45.08314,7.65596
12,14,45.05399,7.68234
12,14,45.06932,7.66385
12,14,45.05644,7.66063
12,14,45.03273,7.65448
12,14,45.07124,7.68039
12,14,45.04142,7.67073
12,14,45.06355,7.70746
12,14,45.05398,7.65482
12,14,45.06755,7.71593
12,14,45.06434,7.67025
12,14,45.05774,7.66945
12,14,45.07767,7.63645
12,14,45.07234,7.66343
12,14,45.08617,7.67596
12,14,45.05599,7.66761
12,14,45.09847,7.66822
12,14,45.06817,7.68867
12,14,45.04193,7.64557
12,14,45.0886,7.67705
12,14,45.07626,7.67577
12,14,45.01946,7.65073
12,14,45.11054,7.65623
12,14,45.02555,7.65499
12,14,45.07835,7.6858
12,14,45.0655,7.63619
12,14,45.05728,7.66697
12,14,45.09484,7.69656
12,14,45.07411,7.71984
12,14,45.06601,7.69209
12,14,45.06985,7.67009
12,14,45.05031,7.6606
12,14,45.07895,7.67755
12,14,45.06494,7.67393
12,14,45.06238,7.66309
12,14,45.06913,7.62405
12,14,45.04278,7.64766
12,15,45.07562,7.67469
12,15,45.01365,7.62323
12,15,45.08227,7.69443
12,15,45.02065,7.66281
12,15,45.06439,7.63039
12,15,45.06248,7.63078
12,15,45.06424,7.66316
12,15,45.06269,7.67645
12,15,45.07549,7.66236
12,15,45.06923,7.61972
12,15,45.08535,7.67909
12,15,45.08236,7.68116
12,15,45.09288,7.70261
12,15,45.07377,7.65095
12,15,45.07811,7.66971
12,15,45.09351,7.70286
12,15,45.08179,7.63859
12,15,45.03945,7.68142
12,15,45.04819,7.63465
12,15,45.02283,7.64633
12,15,45.07001,7.67163
12,15,45.07108,7.67877
12,15,45.0669,7.72189
12,15,45.09256,7.70387
12,15,45.0559,7.65113
12,15,45.07009,7.72363
12,15,45.06898,7.67869
12,15,45.05781,7.68958
12,15,45.06732,7.64412
12,15,45.04536,7.65956
12,15,45.06474,7.63379
12,15,45.06262,7.68798
12,15,45.04521,7.63443
12,15,45.06,7.70447
12,15,45.08083,7.66846
12,15,45.05858,7.66797
12,15,45.06228,7.67653
12,15,45.05694,7.64947
12,15,45.06655,7.6736
12,15,45.05697,7.66997
12,15,45.10564,7.64515
12,15,45.05441,7.66497
12,15,45.04642,7.67546
12,15,45.07646,7.66482
12,15,45.07501,7.65845
12,15,45.06228,7.67653
12,15,45.07002,7.71338
12,15,45.09563,7.70129
12,15,45.08161,7.659
12,15,45.04677,7.66288
12,15,45.10522,7.65395
12,15,45.08227,7.68118
12,15,45.07434,7.65207
12,15,45.07408,7.66969
12,15,45.05204,7.65442
12,15,45.10588,7.65075
12,15,45.03824,7.63571
12,15,45.06825,7.6753
12,15,45.0336,7.66781
12,15,45.05502,7.66337
12,15,45.0573,7.66246
12,15,45.06786,7.64499
12,15,45.07743,7.64929
12,15,45.07549,7.63899
12,15,45.07565,7.65757
12,15,45.03262,7.64941
12,15,45.04416,7.63434
12,15,45.06127,7.68114
12,15,45.06763,7.7
12,15,45.05702,7.6587
12,15,45.07168,7.66852
12,15,45.09918,7.67286
12,15,45.03918,7.64593
12,15,45.06499,7.67627
12,15,45.07709,7.65975
12,15,45.07213,7.6952
12,15,45.04813,7.67784
12,15,45.06176,7.65849
12,15,45.06643,7.69527
12,15,45.06499,7.67627
12,15,45.0657,7.67411
12,15,45.10424,7.68454
12,15,45.04052,7.65412
12,15,45.07528,7.66647
12,15,45.0696,7.64613
12,15,45.06682,7.71139
12,15,45.10317,7.63831
12,15,45.05497,7.66247
12,15,45.08468,7.65901
12,15,45.06453,7.62109
12,15,45.05589,7.6705
12,15,45.07874,7.66131
12,15,45.04651,7.67265
12,15,45.03929,7.67254
12,15,45.10389,7.65959
12,15,45.06288,7.62439
12,15,45.03568,7.68021
12,15,45.07165,7.6672
12,15,45.06028,7.7055
12,15,45.07441,7.71514
12,15,45.0545,7.61241
12,15,45.18843,7.6435
12,15,45.06487,7.67333
12,15,45.08533,7.66742
12,15,45.06444,7.70492
12,15,45.04865,7.65192
12,15,45.08666,7.67985
12,15,45.06009,7.65858
12,15,45.07616,7.61973
12,15,45.09361,7.70287
12,15,45.06133,7.70016
12,15,45.11101,7.65548
12,15,45.06689,7.67253
12,15,45.08019,7.62535
12,15,45.07585,7.66872
12,15,45.06175,7.69126
12,15,45.04049,7.65871
12,15,45.06884,7.67755
12,15,45.10551,7.66641
12,15,45.06187,7.64843
12,15,45.06207,7.69738
12,15,45.10434,7.68403
12,15,45.02375,7.63665
12,15,45.10588,7.65075
12,15,45.05891,7.64165
12,15,45.07357,7.7088
12,15,45.06654,7.68086
12,15,45.10522,7.65395
12,15,45.06738,7.62191
12,15,45.05809,7.68992
12,15,45.09234,7.67472
12,15,45.07309,7.67394
12,15,45.04761,7.67817
12,15,45.09083,7.6927
12,15,45.07457,7.66426
12,15,45.01557,7.62249
12,15,45.06857,7.61708
12,15,45.06378,7.70224
12,15,45.07562,7.65771
12,15,45.0709,7.65409
12,15,45.08358,7.66875
12,15,45.0652,7.66423
12,15,45.08092,7.69974
12,15,45.05167,7.65415
12,15,45.0877,7.65449
12,15,45.06766,7.66462
12,15,45.09329,7.68231
12,15,45.03568,7.68021
12,15,45.06335,7.69235
12,15,45.07499,7.6769
12,15,45.05286,7.65974
12,15,45.08479,7.64952
12,15,45.09952,7.67297
12,15,45.08409,7.69852
12,15,45.09094,7.69411
12,15,45.06594,7.68583
12,16,45.0503,7.66914
12,16,45.06539,7.65418
12,16,45.06698,7.6969
12,16,45.06856,7.69211
12,16,45.02307,7.64779
12,16,45.0623,7.66298
12,16,45.06588,7.67521
12,16,45.18843,7.6435
12,16,45.06209,7.65882
12,16,45.08815,7.66806
12,16,45.07027,7.65172
12,16,45.07064,7.70806
12,16,45.06262,7.68798
12,16,45.05646,7.64675
12,16,45.07576,7.67675
12,16,45.0545,7.61241
12,16,45.04049,7.65871
12,16,45.06316,7.67327
12,16,45.07665,7.68048
12,16,45.05766,7.66886
12,16,45.07171,7.66242
12,16,45.07152,7.66114
12,16,45.05628,7.6628
12,16,45.08345,7.62976
12,16,45.05333,7.66218
12,16,45.10588,7.65075
12,16,45.1103,7.65624
12,16,45.08103,7.66292
12,16,45.07738,7.71309
12,16,45.10236,7.69761
12,16,45.08638,7.66904
12,16,45.06,7.70447
12,16,45.06001,7.69175
12,16,45.08221,7.63028
12,16,45.05654,7.65722
12,16,45.06792,7.69524
12,16,45.05881,7.63975
12,16,45.07456,7.67337
12,16,45.0631,7.7065
12,16,45.07026,7.67106
12,16,45.0777,7.68016
12,16,45.05217,7.64589
12,16,45.09423,7.70225
12,16,45.07542,7.65813
12,16,45.05039,7.65033
12,16,45.0444,7.64047
12,16,45.03338,7.66765
12,16,45.0654,7.66419
12,16,45.05654,7.68212
12,16,45.06316,7.67327
12,16,45.04875,7.6736
12,16,45.06731,7.66972
12,16,45.04677,7.68271
12,16,45.06304,7.67531
12,16,45.0663,7.62938
12,16,45.07725,7.69948
12,16,45.09465,7.71406
12,16,45.05678,7.65268
12,16,45.07069,7.61221
12,16,45.06746,7.6498
12,16,45.04901,7.67179
12,16,45.04697,7.67866
12,16,45.07622,7.66913
12,16,45.06821,7.68881
12,16,45.06127,7.68114
12,16,45.08227,7.68118
12,16,45.18843,7.6435
12,16,45.03256,7.65059
12,16,45.06694,7.71885
12,16,45.06121,7.65892
12,16,45.07275,7.64113
12,16,45.0684,7.68888
12,16,45.0982,7.70075
12,16,45.07434,7.65195
12,16,45.08179,7.69141
12,16,45.02306,7.63612
12,16,45.06488,7.68006
12,16,45.05628,7.6628
12,16,45.05932,7.64486
12,16,45.05847,7.68005
12,16,45.05171,7.66105
12,16,45.08901,7.68533
12,16,45.0735,7.68337
12,16,45.06912,7.68865
12,16,45.04114,7.65763
12,16,45.0545,7.61241
12,16,45.07071,7.67707
12,16,45.06229,7.70183
12,16,45.0228,7.65914
12,16,45.09427,7.71666
12,16,45.08083,7.66846
12,16,45.10522,7.65395
12,16,45.07545,7.62393
12,16,45.08914,7.65759
12,16,45.07376,7.67596
12,16,45.07743,7.64929
12,16,45.07409,7.70305
12,16,45.06413,7.67552
12,16,45.06045,7.67511
12,16,45.0666,7.67571
12,16,45.07122,7.66643
12,16,45.09423,7.70225
12,16,45.07706,7.6611
12,16,45.05025,7.6764
12,16,45.07878,7.63728
12,16,45.02284,7.6463
12,16,45.06266,7.67296
12,16,45.07337,7.63235
12,16,45.05833,7.64687
12,16,45.06173,7.67428
12,16,45.08854,7.68428
12,16,45.06694,7.72175
12,16,45.0781,7.65165
12,16,45.06561,7.69081
12,16,45.07029,7.6876
12,16,45.06868,7.60967
12,16,45.06304,7.67531
12,16,45.06283,7.66275
12,16,45.0573,7.66246
12,16,45.09357,7.68837
12,16,45.05568,7.67748
12,16,45.06337,7.68515
12,16,45.0813,7.65093
12,16,45.0781,7.67349
12,16,45.06436,7.67028
12,16,45.06174,7.67947
12,16,45.09236,7.69401
12,16,45.0545,7.61241
12,16,45.07087,7.67834
12,16,45.06338,7.67618
12,16,45.07441,7.71514
12,16,45.09249,7.71436
12,16,45.045,7.62938
12,16,45.07849,7.66237
12,16,45.07117,7.65223
12,16,45.01812,7.65119
12,16,45.06511,7.66086
12,16,45.08598,7.68199
12,16,45.08696,7.69354
12,16,45.04049,7.65871
12,16,45.07183,7.67358
12,16,45.06597,7.69852
12,16,45.04423,7.63062
12,16,45.07038,7.622
12,16,45.07456,7.67337
12,16,45.06477,7.71348
12,16,45.01771,7.65427
12,16,45.09539,7.67572
12,16,45.10098,7.65357
12,17,45.10588,7.65075
12,17,45.05827,7.68364
12,17,45.06019,7.67108
12,17,45.0699,7.67284
12,17,45.07151,7.63218
12,17,45.05702,7.63043
12,17,45.06215,7.67368
12,17,45.07237,7.63448
12,17,45.07995,7.69721
12,17,45.08398,7.62416
12,17,45.06429,7.62799
12,17,45.07218,7.69688
12,17,45.06972,7.68901
12,17,45.07647,7.66304
12,17,45.02055,7.66641
12,17,45.05519,7.65784
12,17,45.07017,7.67204
12,17,45.02333,7.63617
12,17,45.06848,7.65486
12,17,45.0729,7.6913
12,17,45.10506,7.69631
12,17,45.06501,7.63123
12,17,45.05231,7.68436
12,17,45.07597,7.62939
12,17,45.07405,7.68225
12,17,45.07453,7.65513
12,17,45.06804,7.6646
12,17,45.06602,7.66251
12,17,45.06228,7.65215
12,17,45.07511,7.67706
12,17,45.0184,7.62985
12,17,45.06296,7.67341
12,17,45.07578,7.67236
12,17,45.0642,7.67554
12,17,45.07175,7.70642
12,17,45.10427,7.68459
12,17,45.0711,7.65208
12,17,45.06394,7.70983
12,17,45.08456,7.6664
12,17,45.06892,7.70452
12,17,45.10013,7.70741
12,17,45.05032,7.68268
12,17,45.07505,7.66455
12,17,45.07286,7.71606
12,17,45.05724,7.63779
12,17,45.01752,7.64714
12,17,45.07096,7.6692
12,17,45.07846,7.69763
12,17,45.0609,7.66132
12,17,45.08614,7.67601
12,17,45.05039,7.65033
12,17,45.07,7.65435
12,17,45.05294,7.66176
12,17,45.08244,7.63254
12,17,45.04051,7.64157
12,17,45.04076,7.64687
12,17,45.01355,7.65769
12,17,45.03248,7.66736
12,17,45.09338,7.68199
12,17,45.04022,7.64211
12,17,45.07358,7.66573
12,17,45.04433,7.62472
12,17,45.05862,7.68986
12,17,45.07183,7.67358
12,17,45.05436,7.67487
12,17,45.07377,7.69034
12,17,45.0785,7.65161
12,17,45.03665,7.62262
12,17,45.10588,7.65075
12,17,45.0642,7.67554
12,17,45.06366,7.66985
12,17,45.06744,7.68681
12,17,45.05406,7.66914
12,17,45.09829,7.70103
12,17,45.06457,7.68493
12,17,45.0397,7.6516
12,17,45.03324,7.65605
12,17,45.08646,7.68024
12,17,45.03703,7.67966
12,17,45.07009,7.64801
12,17,45.07333,7.65231
12,17,45.0606,7.66774
12,17,45.0654,7.67435
12,17,45.07681,7.61996
12,17,45.02164,7.64214
12,17,45.07031,7.61982
12,17,45.08168,7.65752
12,17,45.05439,7.68316
12,17,45.09493,7.68009
12,17,45.06495,7.66155
12,17,45.08658,7.69371
12,17,45.06545,7.68097
12,17,45.08732,7.68347
12,17,45.10739,7.65003
12,17,45.05942,7.66631
12,17,45.01651,7.62996
12,17,45.08846,7.65187
12,17,45.1018,7.70167
12,17,45.03301,7.65401
12,17,45.04122,7.624
12,17,45.06529,7.69171
12,17,45.10624,7.64631
12,17,45.06692,7.6698
12,17,45.0952,7.66389
12,17,45.0628,7.67248
12,17,45.05935,7.68562
12,17,45.07833,7.66064
12,17,45.06687,7.72261
12,17,45.08268,7.62872
12,17,45.04456,7.64971
12,17,45.07333,7.6967
12,17,45.0551,7.63451
12,17,45.07081,7.71854
12,17,45.06117,7.69086
12,17,45.09412,7.70333
12,17,45.07408,7.69221
12,17,45.10323,7.67893
12,17,45.06371,7.67583
12,17,45.08694,7.68743
12,17,45.05764,7.66373
12,17,45.07617,7.68829
12,17,45.10414,7.67488
12,17,45.04229,7.67515
12,17,45.02281,7.6655
12,17,45.07183,7.67358
12,17,45.07265,7.71892
12,17,45.01756,7.65782
12,17,45.05035,7.63655
12,17,45.07903,7.69943
12,17,45.07112,7.6929
12,17,45.06919,7.68874
12,17,45.04655,7.68279
12,17,45.06886,7.72393
12,17,45.06221,7.69977
12,17,45.07188,7.69653
12,17,45.051,7.67464
12,17,45.0587,7.68084
12,17,45.01656,7.62201
12,17,45.08333,7.64045
12,17,45.05455,7.67103
12,17,45.06342,7.64982
12,17,45.03778,7.65712
12,17,45.06257,7.68869
12,17,45.05639,7.66976
12,17,45.09656,7.68755
12,17,45.08095,7.65977
12,17,45.05966,7.6545
12,17,45.03059,7.67295
12,17,45.01446,7.65804
12,17,45.05946,7.64751
12,17,45.09147,7.66212
12,17,45.0835,7.6181
12,17,45.05198,7.63674
12,17,45.07576,7.67675
12,17,45.08446,7.6707
12,17,45.07071,7.69405
12,17,45.06735,7.66966
