TOTAL,AREA,HOUR,LONG,LAT,,,,,,,
3,1025,18,7.675295855,45.08062088,,,,,,,
2,1025,19,7.675295855,45.08062088,,,,,,,
1,1025,20,7.675295855,45.08062088,,,,,,,
1,1025,22,7.675295855,45.08062088,,,,,,,
1,1026,7,7.681649608,45.08062088,,,,,,,
2,1026,16,7.681649608,45.08062088,,,,,,,
2,1026,17,7.681649608,45.08062088,,,,,,,
1,1026,20,7.681649608,45.08062088,,,,,,,
1,1026,21,7.681649608,45.08062088,,,,,,,
1,1027,1,7.688003361,45.08062088,,,,,,,
1,1027,2,7.688003361,45.08062088,,,,,,,
1,1027,3,7.688003361,45.08062088,,,,,,,
1,1027,7,7.688003361,45.08062088,,,,,,,
3,1027,10,7.688003361,45.08062088,,,,,,,
1,1027,12,7.688003361,45.08062088,,,,,,,
1,1027,13,7.688003361,45.08062088,,,,,,,
1,1027,15,7.688003361,45.08062088,,,,,,,
1,1027,19,7.688003361,45.08062088,,,,,,,
3,1027,20,7.688003361,45.08062088,,,,,,,
2,1027,21,7.688003361,45.08062088,,,,,,,
2,1027,22,7.688003361,45.08062088,,,,,,,
1,1028,0,7.694357114,45.08062088,,,,,,,
2,1028,13,7.694357114,45.08062088,,,,,,,
2,1028,18,7.694357114,45.08062088,,,,,,,
2,1029,9,7.700710868,45.08062088,,,,,,,
1,1029,10,7.700710868,45.08062088,,,,,,,
1,1029,11,7.700710868,45.08062088,,,,,,,
1,1029,15,7.700710868,45.08062088,,,,,,,
1,1029,17,7.700710868,45.08062088,,,,,,,
1,1029,19,7.700710868,45.08062088,,,,,,,
2,1061,6,7.649880842,45.08511607,,,,,,,
1,1061,9,7.649880842,45.08511607,,,,,,,
1,1061,10,7.649880842,45.08511607,,,,,,,
1,1061,18,7.649880842,45.08511607,,,,,,,
1,1062,11,7.656234595,45.08511607,,,,,,,
4,1062,12,7.656234595,45.08511607,,,,,,,
2,1062,14,7.656234595,45.08511607,,,,,,,
1,1062,15,7.656234595,45.08511607,,,,,,,
1,1062,18,7.656234595,45.08511607,,,,,,,
2,1062,19,7.656234595,45.08511607,,,,,,,
1,1063,8,7.662588348,45.08511607,,,,,,,
1,1063,10,7.662588348,45.08511607,,,,,,,
1,1063,11,7.662588348,45.08511607,,,,,,,
1,1063,14,7.662588348,45.08511607,,,,,,,
1,1063,15,7.662588348,45.08511607,,,,,,,
1,1063,17,7.662588348,45.08511607,,,,,,,
1,1063,19,7.662588348,45.08511607,,,,,,,
1,1064,10,7.668942101,45.08511607,,,,,,,
2,1064,13,7.668942101,45.08511607,,,,,,,
1,1064,15,7.668942101,45.08511607,,,,,,,
1,1064,16,7.668942101,45.08511607,,,,,,,
1,1064,17,7.668942101,45.08511607,,,,,,,
2,1064,21,7.668942101,45.08511607,,,,,,,
1,1064,23,7.668942101,45.08511607,,,,,,,
1,1065,7,7.675295855,45.08511607,,,,,,,
2,1065,8,7.675295855,45.08511607,,,,,,,
1,1065,9,7.675295855,45.08511607,,,,,,,
1,1065,13,7.675295855,45.08511607,,,,,,,
1,1065,18,7.675295855,45.08511607,,,,,,,
1,1065,21,7.675295855,45.08511607,,,,,,,
1,1066,5,7.681649608,45.08511607,,,,,,,
1,1066,7,7.681649608,45.08511607,,,,,,,
1,1066,8,7.681649608,45.08511607,,,,,,,
1,1066,15,7.681649608,45.08511607,,,,,,,
1,1066,18,7.681649608,45.08511607,,,,,,,
2,1066,21,7.681649608,45.08511607,,,,,,,
1,1067,0,7.688003361,45.08511607,,,,,,,
1,1067,2,7.688003361,45.08511607,,,,,,,
1,1067,4,7.688003361,45.08511607,,,,,,,
1,1067,7,7.688003361,45.08511607,,,,,,,
2,1067,12,7.688003361,45.08511607,,,,,,,
4,1067,21,7.688003361,45.08511607,,,,,,,
1,1068,13,7.694357114,45.08511607,,,,,,,
1,1068,16,7.694357114,45.08511607,,,,,,,
1,1068,22,7.694357114,45.08511607,,,,,,,
2,1069,12,7.700710868,45.08511607,,,,,,,
1,1069,14,7.700710868,45.08511607,,,,,,,
1,1069,15,7.700710868,45.08511607,,,,,,,
2,1070,5,7.707064621,45.08511607,,,,,,,
1,1070,18,7.707064621,45.08511607,,,,,,,
1,1070,19,7.707064621,45.08511607,,,,,,,
1,1070,20,7.707064621,45.08511607,,,,,,,
1,1102,0,7.656234595,45.08961127,,,,,,,
1,1102,5,7.656234595,45.08961127,,,,,,,
1,1102,6,7.656234595,45.08961127,,,,,,,
1,1102,7,7.656234595,45.08961127,,,,,,,
2,1102,9,7.656234595,45.08961127,,,,,,,
3,1102,10,7.656234595,45.08961127,,,,,,,
3,1102,11,7.656234595,45.08961127,,,,,,,
3,1102,12,7.656234595,45.08961127,,,,,,,
3,1102,13,7.656234595,45.08961127,,,,,,,
2,1102,14,7.656234595,45.08961127,,,,,,,
1,1102,15,7.656234595,45.08961127,,,,,,,
2,1102,18,7.656234595,45.08961127,,,,,,,
2,1102,20,7.656234595,45.08961127,,,,,,,
3,1102,21,7.656234595,45.08961127,,,,,,,
1,1103,8,7.662588348,45.08961127,,,,,,,
2,1103,10,7.662588348,45.08961127,,,,,,,
2,1103,11,7.662588348,45.08961127,,,,,,,
2,1103,12,7.662588348,45.08961127,,,,,,,
1,1104,12,7.668942101,45.08961127,,,,,,,
1,1104,19,7.668942101,45.08961127,,,,,,,
2,1104,20,7.668942101,45.08961127,,,,,,,
1,1104,21,7.668942101,45.08961127,,,,,,,
1,1104,23,7.668942101,45.08961127,,,,,,,
1,1105,14,7.675295855,45.08961127,,,,,,,
1,1105,15,7.675295855,45.08961127,,,,,,,
1,1106,7,7.681649608,45.08961127,,,,,,,
1,1106,9,7.681649608,45.08961127,,,,,,,
1,1106,11,7.681649608,45.08961127,,,,,,,
2,1106,12,7.681649608,45.08961127,,,,,,,
2,1106,16,7.681649608,45.08961127,,,,,,,
1,1106,19,7.681649608,45.08961127,,,,,,,
1,1107,0,7.688003361,45.08961127,,,,,,,
1,1107,9,7.688003361,45.08961127,,,,,,,
1,1107,11,7.688003361,45.08961127,,,,,,,
1,1107,12,7.688003361,45.08961127,,,,,,,
1,1107,13,7.688003361,45.08961127,,,,,,,
1,1107,17,7.688003361,45.08961127,,,,,,,
1,1107,21,7.688003361,45.08961127,,,,,,,
1,1108,13,7.694357114,45.08961127,,,,,,,
1,1108,16,7.694357114,45.08961127,,,,,,,
1,1108,17,7.694357114,45.08961127,,,,,,,
1,1108,18,7.694357114,45.08961127,,,,,,,
1,1108,21,7.694357114,45.08961127,,,,,,,
1,1109,8,7.700710868,45.08961127,,,,,,,
1,1109,13,7.700710868,45.08961127,,,,,,,
1,1109,16,7.700710868,45.08961127,,,,,,,
1,1109,19,7.700710868,45.08961127,,,,,,,
1,1109,21,7.700710868,45.08961127,,,,,,,
1,1110,11,7.707064621,45.08961127,,,,,,,
1,1110,12,7.707064621,45.08961127,,,,,,,
1,1110,16,7.707064621,45.08961127,,,,,,,
1,1111,7,7.713418374,45.08961127,,,,,,,
1,1111,9,7.713418374,45.08961127,,,,,,,
2,1111,10,7.713418374,45.08961127,,,,,,,
2,1111,11,7.713418374,45.08961127,,,,,,,
2,1111,12,7.713418374,45.08961127,,,,,,,
1,1111,14,7.713418374,45.08961127,,,,,,,
2,1111,16,7.713418374,45.08961127,,,,,,,
1,1111,18,7.713418374,45.08961127,,,,,,,
2,1111,19,7.713418374,45.08961127,,,,,,,
2,1111,20,7.713418374,45.08961127,,,,,,,
1,1141,8,7.649880842,45.09410647,,,,,,,
2,1141,12,7.649880842,45.09410647,,,,,,,
1,1141,14,7.649880842,45.09410647,,,,,,,
1,1141,17,7.649880842,45.09410647,,,,,,,
2,1142,4,7.656234595,45.09410647,,,,,,,
1,1142,8,7.656234595,45.09410647,,,,,,,
1,1142,11,7.656234595,45.09410647,,,,,,,
1,1142,12,7.656234595,45.09410647,,,,,,,
1,1142,18,7.656234595,45.09410647,,,,,,,
2,1142,20,7.656234595,45.09410647,,,,,,,
1,1142,21,7.656234595,45.09410647,,,,,,,
1,1142,22,7.656234595,45.09410647,,,,,,,
1,1143,13,7.662588348,45.09410647,,,,,,,
1,1143,14,7.662588348,45.09410647,,,,,,,
2,1143,16,7.662588348,45.09410647,,,,,,,
1,1143,19,7.662588348,45.09410647,,,,,,,
1,1143,20,7.662588348,45.09410647,,,,,,,
1,1143,21,7.662588348,45.09410647,,,,,,,
1,1144,9,7.668942101,45.09410647,,,,,,,
1,1144,10,7.668942101,45.09410647,,,,,,,
1,1144,11,7.668942101,45.09410647,,,,,,,
2,1144,12,7.668942101,45.09410647,,,,,,,
1,1144,13,7.668942101,45.09410647,,,,,,,
1,1144,14,7.668942101,45.09410647,,,,,,,
1,1144,15,7.668942101,45.09410647,,,,,,,
2,1144,16,7.668942101,45.09410647,,,,,,,
1,1144,17,7.668942101,45.09410647,,,,,,,
1,1144,18,7.668942101,45.09410647,,,,,,,
1,1144,21,7.668942101,45.09410647,,,,,,,
1,1144,23,7.668942101,45.09410647,,,,,,,
3,1145,0,7.675295855,45.09410647,,,,,,,
1,1145,1,7.675295855,45.09410647,,,,,,,
1,1145,2,7.675295855,45.09410647,,,,,,,
1,1145,10,7.675295855,45.09410647,,,,,,,
1,1145,11,7.675295855,45.09410647,,,,,,,
1,1145,12,7.675295855,45.09410647,,,,,,,
2,1145,14,7.675295855,45.09410647,,,,,,,
1,1145,16,7.675295855,45.09410647,,,,,,,
1,1145,22,7.675295855,45.09410647,,,,,,,
2,1147,8,7.688003361,45.09410647,,,,,,,
1,1147,10,7.688003361,45.09410647,,,,,,,
2,1147,11,7.688003361,45.09410647,,,,,,,
1,1147,12,7.688003361,45.09410647,,,,,,,
1,1147,13,7.688003361,45.09410647,,,,,,,
1,1147,15,7.688003361,45.09410647,,,,,,,
2,1148,3,7.694357114,45.09410647,,,,,,,
1,1148,10,7.694357114,45.09410647,,,,,,,
1,1148,11,7.694357114,45.09410647,,,,,,,
1,1148,12,7.694357114,45.09410647,,,,,,,
1,1148,17,7.694357114,45.09410647,,,,,,,
1,1148,23,7.694357114,45.09410647,,,,,,,
1,1149,10,7.700710868,45.09410647,,,,,,,
1,1149,11,7.700710868,45.09410647,,,,,,,
1,1149,15,7.700710868,45.09410647,,,,,,,
3,1150,1,7.707064621,45.09410647,,,,,,,
1,1150,4,7.707064621,45.09410647,,,,,,,
2,1150,10,7.707064621,45.09410647,,,,,,,
2,1150,11,7.707064621,45.09410647,,,,,,,
4,1150,12,7.707064621,45.09410647,,,,,,,
1,1150,21,7.707064621,45.09410647,,,,,,,
1,1150,23,7.707064621,45.09410647,,,,,,,
1,1151,7,7.713418374,45.09410647,,,,,,,
1,1151,10,7.713418374,45.09410647,,,,,,,
1,1151,11,7.713418374,45.09410647,,,,,,,
1,1151,12,7.713418374,45.09410647,,,,,,,
2,1152,18,7.719772127,45.09410647,,,,,,,
1,1152,21,7.719772127,45.09410647,,,,,,,
1,1179,7,7.637173335,45.09860166,,,,,,,
3,1179,10,7.637173335,45.09860166,,,,,,,
2,1179,11,7.637173335,45.09860166,,,,,,,
2,1179,12,7.637173335,45.09860166,,,,,,,
1,1179,15,7.637173335,45.09860166,,,,,,,
1,1179,16,7.637173335,45.09860166,,,,,,,
1,1179,19,7.637173335,45.09860166,,,,,,,
4,1179,21,7.637173335,45.09860166,,,,,,,
2,1180,1,7.643527088,45.09860166,,,,,,,
1,1180,3,7.643527088,45.09860166,,,,,,,
1,1180,5,7.643527088,45.09860166,,,,,,,
4,1180,6,7.643527088,45.09860166,,,,,,,
1,1180,8,7.643527088,45.09860166,,,,,,,
2,1180,10,7.643527088,45.09860166,,,,,,,
2,1180,11,7.643527088,45.09860166,,,,,,,
2,1180,12,7.643527088,45.09860166,,,,,,,
1,1180,14,7.643527088,45.09860166,,,,,,,
1,1180,16,7.643527088,45.09860166,,,,,,,
1,1180,17,7.643527088,45.09860166,,,,,,,
3,1180,20,7.643527088,45.09860166,,,,,,,
3,1180,21,7.643527088,45.09860166,,,,,,,
1,1181,10,7.649880842,45.09860166,,,,,,,
1,1181,11,7.649880842,45.09860166,,,,,,,
1,1181,14,7.649880842,45.09860166,,,,,,,
1,1181,19,7.649880842,45.09860166,,,,,,,
2,1181,20,7.649880842,45.09860166,,,,,,,
2,1181,21,7.649880842,45.09860166,,,,,,,
1,1182,0,7.656234595,45.09860166,,,,,,,
1,1182,1,7.656234595,45.09860166,,,,,,,
1,1182,10,7.656234595,45.09860166,,,,,,,
1,1182,11,7.656234595,45.09860166,,,,,,,
1,1182,17,7.656234595,45.09860166,,,,,,,
2,1182,19,7.656234595,45.09860166,,,,,,,
1,1182,20,7.656234595,45.09860166,,,,,,,
1,1183,4,7.662588348,45.09860166,,,,,,,
1,1183,8,7.662588348,45.09860166,,,,,,,
2,1183,10,7.662588348,45.09860166,,,,,,,
1,1183,11,7.662588348,45.09860166,,,,,,,
1,1183,12,7.662588348,45.09860166,,,,,,,
1,1183,18,7.662588348,45.09860166,,,,,,,
1,1183,21,7.662588348,45.09860166,,,,,,,
1,1184,1,7.668942101,45.09860166,,,,,,,
2,1184,9,7.668942101,45.09860166,,,,,,,
6,1184,10,7.668942101,45.09860166,,,,,,,
3,1184,11,7.668942101,45.09860166,,,,,,,
5,1184,12,7.668942101,45.09860166,,,,,,,
1,1184,16,7.668942101,45.09860166,,,,,,,
1,1184,21,7.668942101,45.09860166,,,,,,,
1,1185,0,7.675295855,45.09860166,,,,,,,
2,1185,1,7.675295855,45.09860166,,,,,,,
1,1185,4,7.675295855,45.09860166,,,,,,,
1,1185,7,7.675295855,45.09860166,,,,,,,
3,1185,10,7.675295855,45.09860166,,,,,,,
2,1185,11,7.675295855,45.09860166,,,,,,,
2,1185,12,7.675295855,45.09860166,,,,,,,
2,1185,15,7.675295855,45.09860166,,,,,,,
2,1185,18,7.675295855,45.09860166,,,,,,,
1,1185,20,7.675295855,45.09860166,,,,,,,
1,1185,21,7.675295855,45.09860166,,,,,,,
1,1186,8,7.681649608,45.09860166,,,,,,,
1,1186,10,7.681649608,45.09860166,,,,,,,
1,1186,11,7.681649608,45.09860166,,,,,,,
1,1186,12,7.681649608,45.09860166,,,,,,,
1,1186,17,7.681649608,45.09860166,,,,,,,
1,1186,19,7.681649608,45.09860166,,,,,,,
3,1186,21,7.681649608,45.09860166,,,,,,,
1,1187,4,7.688003361,45.09860166,,,,,,,
1,1187,11,7.688003361,45.09860166,,,,,,,
1,1187,12,7.688003361,45.09860166,,,,,,,
1,1187,17,7.688003361,45.09860166,,,,,,,
1,1187,21,7.688003361,45.09860166,,,,,,,
1,1188,5,7.694357114,45.09860166,,,,,,,
1,1188,10,7.694357114,45.09860166,,,,,,,
1,1188,11,7.694357114,45.09860166,,,,,,,
1,1188,12,7.694357114,45.09860166,,,,,,,
1,1188,18,7.694357114,45.09860166,,,,,,,
2,1188,21,7.694357114,45.09860166,,,,,,,
1,1189,5,7.700710868,45.09860166,,,,,,,
3,1189,10,7.700710868,45.09860166,,,,,,,
3,1189,11,7.700710868,45.09860166,,,,,,,
3,1189,12,7.700710868,45.09860166,,,,,,,
1,1189,17,7.700710868,45.09860166,,,,,,,
1,1189,18,7.700710868,45.09860166,,,,,,,
1,1189,19,7.700710868,45.09860166,,,,,,,
2,1189,20,7.700710868,45.09860166,,,,,,,
1,1219,14,7.637173335,45.10309686,,,,,,,
2,1219,16,7.637173335,45.10309686,,,,,,,
1,1219,19,7.637173335,45.10309686,,,,,,,
2,1219,21,7.637173335,45.10309686,,,,,,,
1,1219,22,7.637173335,45.10309686,,,,,,,
1,1219,23,7.637173335,45.10309686,,,,,,,
1,1220,1,7.643527088,45.10309686,,,,,,,
1,1220,7,7.643527088,45.10309686,,,,,,,
3,1220,10,7.643527088,45.10309686,,,,,,,
2,1220,11,7.643527088,45.10309686,,,,,,,
2,1220,12,7.643527088,45.10309686,,,,,,,
1,1220,13,7.643527088,45.10309686,,,,,,,
2,1220,14,7.643527088,45.10309686,,,,,,,
2,1220,15,7.643527088,45.10309686,,,,,,,
4,1220,16,7.643527088,45.10309686,,,,,,,
2,1220,17,7.643527088,45.10309686,,,,,,,
1,1220,18,7.643527088,45.10309686,,,,,,,
4,1220,19,7.643527088,45.10309686,,,,,,,
6,1220,20,7.643527088,45.10309686,,,,,,,
10,1220,21,7.643527088,45.10309686,,,,,,,
7,1220,22,7.643527088,45.10309686,,,,,,,
1,1220,23,7.643527088,45.10309686,,,,,,,
1,1221,9,7.649880842,45.10309686,,,,,,,
1,1221,10,7.649880842,45.10309686,,,,,,,
1,1221,11,7.649880842,45.10309686,,,,,,,
1,1221,12,7.649880842,45.10309686,,,,,,,
1,1221,21,7.649880842,45.10309686,,,,,,,
1,1221,23,7.649880842,45.10309686,,,,,,,
1,1222,5,7.656234595,45.10309686,,,,,,,
1,1222,7,7.656234595,45.10309686,,,,,,,
1,1222,8,7.656234595,45.10309686,,,,,,,
1,1222,9,7.656234595,45.10309686,,,,,,,
3,1222,10,7.656234595,45.10309686,,,,,,,
2,1222,11,7.656234595,45.10309686,,,,,,,
2,1222,12,7.656234595,45.10309686,,,,,,,
1,1222,13,7.656234595,45.10309686,,,,,,,
2,1222,14,7.656234595,45.10309686,,,,,,,
1,1222,15,7.656234595,45.10309686,,,,,,,
2,1222,16,7.656234595,45.10309686,,,,,,,
4,1222,17,7.656234595,45.10309686,,,,,,,
4,1222,18,7.656234595,45.10309686,,,,,,,
2,1222,19,7.656234595,45.10309686,,,,,,,
2,1222,20,7.656234595,45.10309686,,,,,,,
1,1222,21,7.656234595,45.10309686,,,,,,,
1,1222,22,7.656234595,45.10309686,,,,,,,
2,1222,23,7.656234595,45.10309686,,,,,,,
2,1223,0,7.662588348,45.10309686,,,,,,,
2,1223,4,7.662588348,45.10309686,,,,,,,
2,1223,5,7.662588348,45.10309686,,,,,,,
1,1223,7,7.662588348,45.10309686,,,,,,,
2,1223,9,7.662588348,45.10309686,,,,,,,
4,1223,10,7.662588348,45.10309686,,,,,,,
3,1223,11,7.662588348,45.10309686,,,,,,,
8,1223,12,7.662588348,45.10309686,,,,,,,
1,1223,13,7.662588348,45.10309686,,,,,,,
1,1223,14,7.662588348,45.10309686,,,,,,,
1,1223,15,7.662588348,45.10309686,,,,,,,
2,1223,16,7.662588348,45.10309686,,,,,,,
1,1223,18,7.662588348,45.10309686,,,,,,,
1,1223,19,7.662588348,45.10309686,,,,,,,
4,1223,20,7.662588348,45.10309686,,,,,,,
1,1224,0,7.668942101,45.10309686,,,,,,,
1,1224,7,7.668942101,45.10309686,,,,,,,
1,1224,10,7.668942101,45.10309686,,,,,,,
1,1224,11,7.668942101,45.10309686,,,,,,,
3,1224,12,7.668942101,45.10309686,,,,,,,
1,1224,13,7.668942101,45.10309686,,,,,,,
1,1224,19,7.668942101,45.10309686,,,,,,,
1,1225,1,7.675295855,45.10309686,,,,,,,
1,1225,2,7.675295855,45.10309686,,,,,,,
1,1225,8,7.675295855,45.10309686,,,,,,,
3,1225,9,7.675295855,45.10309686,,,,,,,
2,1225,10,7.675295855,45.10309686,,,,,,,
2,1225,11,7.675295855,45.10309686,,,,,,,
1,1225,12,7.675295855,45.10309686,,,,,,,
1,1225,14,7.675295855,45.10309686,,,,,,,
1,1225,20,7.675295855,45.10309686,,,,,,,
1,1226,3,7.681649608,45.10309686,,,,,,,
1,1226,8,7.681649608,45.10309686,,,,,,,
1,1226,10,7.681649608,45.10309686,,,,,,,
1,1226,20,7.681649608,45.10309686,,,,,,,
1,1228,0,7.694357114,45.10309686,,,,,,,
1,1228,10,7.694357114,45.10309686,,,,,,,
1,1228,11,7.694357114,45.10309686,,,,,,,
1,1228,12,7.694357114,45.10309686,,,,,,,
3,1228,15,7.694357114,45.10309686,,,,,,,
4,1228,17,7.694357114,45.10309686,,,,,,,
1,1228,18,7.694357114,45.10309686,,,,,,,
2,1228,21,7.694357114,45.10309686,,,,,,,
2,1229,1,7.700710868,45.10309686,,,,,,,
1,1229,2,7.700710868,45.10309686,,,,,,,
2,1229,10,7.700710868,45.10309686,,,,,,,
2,1229,11,7.700710868,45.10309686,,,,,,,
1,1229,12,7.700710868,45.10309686,,,,,,,
2,1229,15,7.700710868,45.10309686,,,,,,,
2,1229,18,7.700710868,45.10309686,,,,,,,
2,1229,21,7.700710868,45.10309686,,,,,,,
1,1260,8,7.643527088,45.10759206,,,,,,,
1,1260,10,7.643527088,45.10759206,,,,,,,
1,1260,11,7.643527088,45.10759206,,,,,,,
2,1260,12,7.643527088,45.10759206,,,,,,,
1,1260,21,7.643527088,45.10759206,,,,,,,
1,1260,22,7.643527088,45.10759206,,,,,,,
1,1261,0,7.649880842,45.10759206,,,,,,,
1,1261,2,7.649880842,45.10759206,,,,,,,
2,1261,10,7.649880842,45.10759206,,,,,,,
1,1261,11,7.649880842,45.10759206,,,,,,,
1,1261,12,7.649880842,45.10759206,,,,,,,
1,1261,19,7.649880842,45.10759206,,,,,,,
3,1261,21,7.649880842,45.10759206,,,,,,,
2,1261,23,7.649880842,45.10759206,,,,,,,
1,1262,1,7.656234595,45.10759206,,,,,,,
1,1262,2,7.656234595,45.10759206,,,,,,,
1,1262,4,7.656234595,45.10759206,,,,,,,
1,1262,5,7.656234595,45.10759206,,,,,,,
3,1262,6,7.656234595,45.10759206,,,,,,,
2,1262,7,7.656234595,45.10759206,,,,,,,
2,1262,8,7.656234595,45.10759206,,,,,,,
2,1262,9,7.656234595,45.10759206,,,,,,,
5,1262,10,7.656234595,45.10759206,,,,,,,
5,1262,11,7.656234595,45.10759206,,,,,,,
4,1262,12,7.656234595,45.10759206,,,,,,,
1,1262,13,7.656234595,45.10759206,,,,,,,
1,1262,14,7.656234595,45.10759206,,,,,,,
2,1262,15,7.656234595,45.10759206,,,,,,,
1,1262,16,7.656234595,45.10759206,,,,,,,
1,1262,17,7.656234595,45.10759206,,,,,,,
3,1262,18,7.656234595,45.10759206,,,,,,,
4,1262,19,7.656234595,45.10759206,,,,,,,
2,1262,20,7.656234595,45.10759206,,,,,,,
4,1262,21,7.656234595,45.10759206,,,,,,,
2,1262,22,7.656234595,45.10759206,,,,,,,
